source,source_id,zone_key,name,brand,latitude,longitude,address,city,state,postcode,country,phone,website,stars_osm
geoapify,512cb740fe840d54c0592c3c48043e0d3a40f00102f90107ed02030000000092032353656d696e6f6c65204861726420526f636b20486f74656c20616e6420436173696e6f,south_florida,Seminole Hard Rock Hotel and Casino,,26.0517276,-80.2112423,Seminole Hard Rock Hotel and Casino,Hollywood,Florida,33314,United States,,https://www.seminolehardrockhollywood.com/,
geoapify,5188b12b2d470854c059904fc70215ca3940f00102f9019e33fb05000000009203174c6f657773204d69616d6920426561636820486f74656c,south_florida,Loews Miami Beach Hotel,Loews,25.7893831,-80.1293443,Loews Miami Beach Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,513ec797b2780854c059c0571bf109c53940f00102f90172dcfc050000000092032048696c746f6e2042656e746c6579204d69616d692f536f757468204265616368,south_florida,Hilton Bentley Miami/South Beach,Hilton,25.769683,-80.1323668,Hilton Bentley Miami/South Beach,Miami Beach,Florida,33139,United States,,,
geoapify,514e138c73de0b54c05921499e79dec33940f00102f90189e90207000000009203114d616e646172696e204f7269656e74616c,south_florida,Mandarin Oriental,,25.7651135,-80.1854524,Mandarin Oriental,Miami,Florida,33131,United States,,,
geoapify,511ca6924eae1554c059a4eb664007ce3940f00102f901b78f05070000000092032f457874656e646564205374617920416d6572696361202d204d69616d69202d20416972706f7274202d20446f72616c,south_florida,Extended Stay America - Miami - Airport - Doral,Extended Stay America,25.8047982,-80.3387639,Extended Stay America - Miami - Airport - Doral,Doral,Florida,33172,United States,,https://www.extendedstayamerica.com/hotels/fl/miami/miami-airport-doral?channel=gmb-listing&utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,
geoapify,51cc19029b770854c0595809a0a63bc53940f00102f901f83607070000000092031c4d617272696f7474205374616e746f6e20536f757468204265616368,south_florida,Marriott Stanton South Beach,Marriott,25.7704415,-80.1323001,Marriott Stanton South Beach,Miami Beach,Florida,33139,United States,,,
geoapify,515e4887b3c70754c05986d90654eed23940f00102f901d2d00308000000009203164d69616d69204265616368205265736f727420537061,south_florida,Miami Beach Resort Spa,,25.8239491,-80.1215638,Miami Beach Resort Spa,Miami Beach,Florida,33140,United States,,,
geoapify,5158cd5f54c50754c059a7798a2716d33940f00102f90110b70508000000009203114772616e6420426561636820486f74656c,south_florida,Grand Beach Hotel,,25.8245568,-80.121419,Grand Beach Hotel,Miami Beach,Florida,33140,United States,,,
geoapify,51762cee8dca0654c05967819355111d3a40f00102f901b2880e080000000092033e4261686961204d617220466f7274204c617564657264616c65204265616368202d206120446f75626c65547265652062792048696c746f6e20486f74656c,south_florida,Bahia Mar Fort Lauderdale Beach - a DoubleTree by Hilton Hotel,DoubleTree,26.1135458,-80.1061129,Bahia Mar Fort Lauderdale Beach - a DoubleTree by Hilton Hotel,Fort Lauderdale,Florida,33316,United States,,https://www.hilton.com/en/hotels/fllbmdt-bahia-mar-fort-lauderdale-beach/,
geoapify,510a7778194f0d54c059b26bb32781303a40f00102f9015a3081080000000092032b48616d70746f6e20496e6e2046742e204c617564657264616c652d436f6d6d65726369616c20426c76642e,south_florida,Hampton Inn Ft. Lauderdale-Commercial Blvd.,Hampton,26.1894707,-80.2079528,Hampton Inn Ft. Lauderdale-Commercial Blvd.,Tamarac,Florida,33319,United States,+1 954-735-7575,,
geoapify,51f593d8c8b00754c059d4c3e1d7a3d53940f00102f901ac1b8e0800000000920311436173746c6520426561636820436c7562,south_florida,Castle Beach Club,,25.8345313,-80.1201651,Castle Beach Club,Miami Beach,Florida,33140,United States,+1 786-575-5222,,
geoapify,51488d6327560854c0592f713c99c9ca3940f00102f90154ed640c0000000092031047616c6520536f757468204265616368,south_florida,Gale South Beach,,25.7921386,-80.1302584,Gale South Beach,Miami Beach,Florida,33139,United States,,,
geoapify,516a90bd53310854c0595645689192193a40f00102f901e4b5340f00000000920348457874656e646564205374617920416d6572696361202d2046742e204c617564657264616c65202d20436f6e76656e74696f6e2043656e746572202d2043727569736520506f7274,south_florida,Extended Stay America - Ft. Lauderdale - Convention Center - Cruise Port,Extended Stay America,26.0998927,-80.1280107,Extended Stay America - Ft. Lauderdale - Convention Center - Cruise Port,Fort Lauderdale,Florida,33316,United States,,https://www.extendedstayamerica.com/hotels/fl/fort-lauderdale/cruiseport-airport,
geoapify,519cfaa89a7a0854c059ae74d7b100c63940f00102f901ae01390f000000009203114c6f63616c20486f75736520486f74656c,south_florida,Local House Hotel,,25.7734481,-80.1324832,Local House Hotel,Miami Beach,Florida,33139,United States,,https://sense-south-beach-hotel.miamibeachfl-hotel.com/en/,
geoapify,515618332d660854c059e28428fedec83940f00102f9012d20390f00000000920315537569746573204f6e20536f757468204265616368,south_florida,Suites On South Beach,,25.7846526,-80.1312364,Suites On South Beach,Miami Beach,Florida,33139,United States,,,
geoapify,5113190c646c0854c0598ab0c3dc49c83940f00102f901ce20390f000000009203114f6365616e205265656620537569746573,south_florida,Ocean Reef Suites,,25.7823771,-80.1316156,Ocean Reef Suites,Miami Beach,Florida,33139,United States,,https://oceanreefsuites.com/,
geoapify,51e02893d4200954c059abcbb6172cc83940f00102f901e2e8ac0f0000000092031a4d6f6e647269616e20536f75746820426561636820486f74656c,south_florida,Mondrian South Beach Hotel,,25.7819228,-80.1426288,Mondrian South Beach Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,51ac2928a03f0854c059e8dd5e279acb3940f00102f901590cff0f00000000920315546f776e686f75736520486f74656c204d69616d69,south_florida,Townhouse Hotel Miami,,25.795321,-80.1288834,Townhouse Hotel Miami,Miami Beach,Florida,33139,United States,,https://www.townhousehotel.com/,
geoapify,51cc4c9ccf360654c059e958a7e5ac2d3a40f00102f901dec83c10000000009203184f6365616e20536b7920486f74656c2026205265736f7274,south_florida,Ocean Sky Hotel & Resort,,26.1784195,-80.0970954,Ocean Sky Hotel & Resort,Fort Lauderdale,Florida,33308,United States,,https://www.oceanskyresort.com/,
geoapify,512b923f53a90654c059aaaffc3ca1213a40f00102f9017d283d100000000092031454617272796d6f72652041706172746d656e7473,south_florida,Tarrymore Apartments,,26.1313666,-80.1040848,Tarrymore Apartments,Fort Lauderdale,Florida,33304,United States,+1 954-564-9606,,
geoapify,511bedcb9f5d0654c0596eec81165c2d3a40f00102f90148083f100000000092030a54726176656c6f646765,south_florida,Travelodge,Travelodge,26.1771864,-80.0994644,Travelodge,Fort Lauderdale,Florida,33308,United States,,http://www.travelodge.com/hotels/florida/fort-lauderdale/travelodge-fort-lauderdale-beach/hotel-overview,
geoapify,51e6559f59660654c05996ddc6cb892c3a40f00102f901cd583f1000000000920312526f79616c2042656163682050616c616365,south_florida,Royal Beach Palace,,26.1739776,-80.099997,Royal Beach Palace,Fort Lauderdale,Florida,33308,United States,,http://www.royalbeachpalace.com/,
geoapify,51e04d19739c0654c0593b98f5c76a2b3a40f00102f90168b44110000000009203165265736964656e636520496e6e204d617272696f7474,south_florida,Residence Inn Marriott,Residence Inn,26.1695981,-80.1032989,Residence Inn Marriott,Fort Lauderdale,Florida,33308,United States,+1 954-564-4400,,
geoapify,515e7e06cad50654c05926896e94ab1b3a40f00102f901d57c42100000000092030d4f6365616e7369646520496e6e,south_florida,Oceanside Inn,,26.1080869,-80.1067987,Oceanside Inn,Fort Lauderdale,Florida,33316,United States,,http://www.bwfortlauderdale.com/,
geoapify,515da17ae3c50654c0599db630f31d1b3a40f00102f901497e421000000000920332466f7274204c617564657264616c65204d617272696f747420486172626f72204265616368205265736f7274202620537061,south_florida,Fort Lauderdale Marriott Harbor Beach Resort & Spa,Marriott,26.1059257,-80.1058282,Fort Lauderdale Marriott Harbor Beach Resort & Spa,Fort Lauderdale,Florida,33316,United States,,https://www.marriott.com/hotels/travel/fllsb-fort-lauderdale-marriott-harbor-beach-resort-and-spa/,
geoapify,515657cbd3590754c05938d93dab161a3a40f00102f90160c442100000000092030750696572203636,south_florida,Pier 66,,26.1019084,-80.1148576,Pier 66,Fort Lauderdale,Florida,33316,United States,,https://pier66.hyatt.com/,
geoapify,51954a3cf4af0754c059b6779f701b1a3a40f00102f901bfcc42100000000092031d48696c746f6e20466f7274204c617564657264616c65204d6172696e61,south_florida,Hilton Fort Lauderdale Marina,Hilton,26.1019812,-80.1201144,Hilton Fort Lauderdale Marina,Fort Lauderdale,Florida,33316,United States,,http://www.fortlauderdalemarinahotel.com/,
geoapify,51a83f54ca010854c05976191916ed193a40f00102f901d4724c100000000092032d52656e61697373616e636520466f7274204c617564657264616c652043727569736520506f727420486f74656c,south_florida,Renaissance Fort Lauderdale Cruise Port Hotel,Renaissance,26.1012739,-80.1251093,Renaissance Fort Lauderdale Cruise Port Hotel,Fort Lauderdale,Florida,33316,United States,,https://www.marriott.com/hotels/travel/fllbr-renaissance-fort-lauderdale-cruise-port-hotel/,
geoapify,5112b631b8de0b54c05978a1b937bfc53940f00102f901fbb5e51100000000920316496e746572436f6e74696e656e74616c204d69616d69,south_florida,InterContinental Miami,InterContinental,25.772449,-80.1854687,InterContinental Miami,Miami,Florida,33131,United States,,,
geoapify,510c7b3df4380c54c059c0f5648cb4c23940f00102f901a26be911000000009203114a57204d617272696f7474204d69616d69,south_florida,JW Marriott Miami,JW Marriott,25.7605675,-80.1909762,JW Marriott Miami,Miami,Florida,33131,United States,,,
geoapify,517c637ff1440a54c0592648dbf8b8b03940f00102f901c0c53d120000000092031742656163682048617573204b6579204269736361796e65,south_florida,Beach Haus Key Biscayne,,25.6903225,-80.160458,Beach Haus Key Biscayne,Key Biscayne,Florida,33149,United States,,http://www.beachhaus.net/,
geoapify,51ad50c868ae0754c059abbf0c3d62d83940f00102f901caea6912000000009203215468652043617361626c616e6361204f6e20546865204f6365616e20486f74656c,south_florida,The Casablanca On The Ocean Hotel,,25.845249,-80.1200201,The Casablanca On The Ocean Hotel,Miami Beach,Florida,33141,United States,+1 305-868-0010,,
geoapify,51a6f333d6230a54c059dc6d3f84020c3a40f00102f90189fae912000000009203305175616c69747920496e6e20262053756974657320416972706f7274202f2043727569736520506f727420536f757468,south_florida,Quality Inn & Suites Airport / Cruise Port South,Quality Inn & Suites,26.0469134,-80.1584373,Quality Inn & Suites Airport / Cruise Port South,Dania Beach,Florida,33004,United States,+1 954-922-1600,,
geoapify,51467f04c3cd0654c05989c6544e20223a40f00102f9015d72ec1200000000920314546865204f6365616e204761746520486f74656c,south_florida,The Ocean Gate Hotel,,26.1333055,-80.1063087,The Ocean Gate Hotel,Fort Lauderdale,Florida,33304,United States,+1 954-565-5790,,
geoapify,51160ede9bc10654c0592851d94e4a213a40f00102f9017b72ec120000000092030d43686573746f6e20486f757365,south_florida,Cheston House,,26.1300401,-80.1055669,Cheston House,Fort Lauderdale,Florida,33304,United States,+1 954-566-7950,,
geoapify,51c4c94fe9330a54c059e2e78a62a80c3a40f00102f90149794a130000000092033448696c746f6e2047617264656e20496e6e2046742e204c617564657264616c6520416972706f72742d43727569736520506f7274,south_florida,Hilton Garden Inn Ft. Lauderdale Airport-Cruise Port,Hilton Garden Inn,26.0494444,-80.1594184,Hilton Garden Inn Ft. Lauderdale Airport-Cruise Port,Dania Beach,Florida,33004,United States,,https://www.hilton.com/en/hotels/fllfhgi-hilton-garden-inn-ft-lauderdale-airport-cruise-port/,
geoapify,51a06a2b36460c54c0598849a8b860c53940f00102f90112672214000000009203345269766572205061726b20486f74656c20262053756974657320446f776e746f776e2f436f6e76656e74696f6e2043656e746572,south_florida,River Park Hotel & Suites Downtown/Convention Center,,25.7710071,-80.1917854,River Park Hotel & Suites Downtown/Convention Center,Miami,Florida,33131,United States,,https://river-park-suites-hotel-miami.com/,
geoapify,5191a5f3cdad0754c059d80456e0bfd93940f00102f901c26adf14000000009203164465617576696c6c65204265616368205265736f7274,south_florida,Deauville Beach Resort,,25.8505841,-80.1199832,Deauville Beach Resort,Miami Beach,Florida,33141,United States,,,
geoapify,51111db5035a0854c059fbfa23ab11c93940f00102f901644bb71600000000920311426561636820506c617a6120486f74656c,south_florida,Beach Plaza Hotel,,25.7854259,-80.130494,Beach Plaza Hotel,Miami Beach,Florida,33139,United States,,https://www.beachplazahotel.com/,
geoapify,5175397316530854c059c62d82afe8ca3940f00102f9013286b716000000009203155072696d6520486f74656c20436c6172656d6f6e74,south_florida,Prime Hotel Claremont,,25.792613,-80.1300713,Prime Hotel Claremont,Miami Beach,Florida,33139,United States,,http://www.relaispatrizi.com/,
geoapify,51c28ac4ce3b0854c059a29f15b7c0cb3940f00102f9015ef98c1800000000920315546865205365746169204d69616d69204265616368,south_florida,The Setai Miami Beach,,25.7959094,-80.1286504,The Setai Miami Beach,Miami Beach,Florida,33139,United States,,,
geoapify,51bab4fc80d81054c0595ca41b0060c83940f00102f901d9b7cc190000000092032a466169726669656c6420496e6e202620537569746573204d69616d6920416972706f727420536f757468,south_florida,Fairfield Inn & Suites Miami Airport South,Fairfield Inn & Suites,25.7827148,-80.2632143,Fairfield Inn & Suites Miami Airport South,Miami,Florida,33126,United States,,https://www.marriott.com/miapt,
geoapify,5150f1bb946c0854c05933a9ad0b89c73940f00102f9017e2ff1190000000092031b5368657262726f6f6b6520416c6c2053756974657320486f74656c,south_florida,Sherbrooke All Suites Hotel,,25.7794349,-80.1316273,Sherbrooke All Suites Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,513b4d7b71020854c05902d8ab2e96ce3940f00102f9013bccf5190000000092031550616c69686f757365204d69616d69204265616368,south_florida,Palihouse Miami Beach,,25.8069791,-80.1251491,Palihouse Miami Beach,Miami Beach,Florida,33140,United States,,,
geoapify,51b79fcad5530854c05962e970b8eacb3940f00102f90197d0f5190000000092030b416262657920486f74656c,south_florida,Abbey Hotel,,25.7965503,-80.1301169,Abbey Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,515c104b27ee0754c0593c092f162bcf3940f00102f901bf3af6190000000092030a43617361204661656e61,south_florida,Casa Faena,,25.8092512,-80.1239107,Casa Faena,Miami Beach,Florida,33140,United States,,,
geoapify,51242440d2ac0f54c059f67b4649a3f83940f00102f9018b3cf6190000000092030d5374616469756d20486f74656c,south_florida,Stadium Hotel,,25.9712416,-80.2449232,Stadium Hotel,Miami Gardens,Florida,33056,United States,,https://www.stadiumhotel.com/,
geoapify,512ce9d8bcb20754c059030444931fd83940f00102f9017761f6190000000092031948696c746f6e20436162616e61204d69616d69204265616368,south_florida,Hilton Cabana Miami Beach,Hilton,25.8442318,-80.1202843,Hilton Cabana Miami Beach,Miami Beach,Florida,33140,United States,,,
geoapify,51b06837ba610854c059db400ae297c93940f00102f901217af61900000000920311486164646f6e2048616c6c20486f74656c,south_florida,Haddon Hall Hotel,,25.7874738,-80.1309648,Haddon Hall Hotel,Miami Beach,Florida,33139,United States,+1-305-531-1251,,
geoapify,516c39c416730854c05930b64989b8c73940f00102f9019a89f6190000000092030f426c7565204d6f6f6e20486f74656c,south_florida,Blue Moon Hotel,,25.7801596,-80.1320245,Blue Moon Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,51e097ea2f871354c059b21592c6b2c83940f00102f901eeb2f8190000000092031745786563757469766520416972706f727420486f74656c,south_florida,Executive Airport Hotel,,25.7839779,-80.3051262,Executive Airport Hotel,Miami,Florida,33126,United States,,http://executiveairporthotel.com/,
geoapify,5174ffc59f5a0854c05990de78cce5ca3940f00102f9018cbcf8190000000092030b436164657420486f74656c,south_florida,Cadet Hotel,,25.792569,-80.1305313,Cadet Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,51c4b1cd970d0854c059046c85f46fcd3940f00102f90134d3f8190000000092030e4c6f727261696e6520486f74656c,south_florida,Lorraine Hotel,,25.8024895,-80.1258296,Lorraine Hotel,Miami Beach,Florida,33140,United States,,https://lorrainehotel.con,
geoapify,51ae3fdfe6670854c059e0586cd7dfc73940f00102f90198fbf81900000000920311457373657820486f75736520486f74656c,south_florida,Essex House Hotel,,25.7807593,-80.1313417,Essex House Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,514abb523cd70754c0595cf5f1fdc3dd3940f00102f901b7fcf819000000009203194265616368736964652041706172746d656e7420486f74656c,south_florida,Beachside Apartment Hotel,,25.8662719,-80.1225119,Beachside Apartment Hotel,Miami Beach,Florida,33141,United States,,https://www.beachsideapartmenthotel.com/,
geoapify,51b0f148439c1554c059e8e239398da23940f00102f901e1fef8190000000092031e5175616c69747920496e6e20536f757468206174207468652046616c6c73,south_florida,Quality Inn South at the Falls,Quality Inn,25.6349674,-80.3376625,Quality Inn South at the Falls,Palmetto Bay,Florida,33176,United States,+1-305-251-2000,,
geoapify,517282b3dc3e0f54c0596e89098cf5ba3940f00102f90123e9f91900000000920325546865205269747a2d4361726c746f6e20436f636f6e75742047726f76652c204d69616d69,south_florida,"The Ritz-Carlton Coconut Grove, Miami",The Ritz-Carlton,25.7303092,-80.2382118,"The Ritz-Carlton Coconut Grove, Miami",Miami,Florida,33133,United States,,,
geoapify,51ea5f3711e20754c059d05a41834dd03940f00102f9015bf1f919000000009203114f6365616e20537072617920486f74656c,south_florida,Ocean Spray Hotel,,25.8136827,-80.123173,Ocean Spray Hotel,Miami Beach,Florida,33140,United States,,,
geoapify,519a97856cfc0754c05996c5b13962ce3940f00102f901c4f1f9190000000092031552656420536f75746820426561636820486f74656c,south_florida,Red South Beach Hotel,,25.8061863,-80.1247817,Red South Beach Hotel,Miami Beach,Florida,33140,United States,,,
geoapify,51d837441eb01354c059d45da19d78c33940f00102f9019afffa190000000092031d4578656375746976652054726f7069632047617264656e20486f74656c,south_florida,Executive Tropic Garden Hotel,,25.7635592,-80.3076244,Executive Tropic Garden Hotel,Miami,Florida,33144,United States,,https://www.executivefantasyhotels.com/,
geoapify,51a28c37c9630854c059de3aa7f8aeca3940f00102f901580afb190000000092030d426564732026204472696e6b73,south_florida,Beds & Drinks,,25.7917324,-80.1310905,Beds & Drinks,Miami Beach,Florida,33139,United States,,,
geoapify,5150d8489ae90c54c0590f300a10aac53940f00102f901e14cfd19000000009203194d69616d6920526976657220496e6e2062792052656e7a7a69,south_florida,Miami River Inn by Renzzi,,25.7721262,-80.201758,Miami River Inn by Renzzi,Miami,Florida,33130,United States,+1-786-485-0498,,
geoapify,519c0d9bed960854c0597e505e5ecac63940f00102f9010870fd19000000009203164b696d70746f6e20416e676c6572277320486f74656c,south_florida,Kimpton Angler's Hotel,Kimpton,25.7765254,-80.1342119,Kimpton Angler's Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,51bb745523d21054c059ba52f22e72c53940f00102f90152b4fe190000000092034c42657374205765737465726e205072656d696572204d69616d6920496e7465726e6174696f6e616c20416972706f727420486f74656c20262053756974657320436f72616c204761626c6573,south_florida,Best Western Premier Miami International Airport Hotel & Suites Coral Gables,Best Western Premier,25.7712736,-80.2628258,Best Western Premier Miami International Airport Hotel & Suites Coral Gables,Miami,Florida,33134,United States,,https://www.bestwestern.com/en_US/book/hotel-rooms.10384.html,
geoapify,517eeaa182e10754c0598208a75ab0ce3940f00102f90195b6fe19000000009203174661656e6120486f74656c204d69616d69204265616368,south_florida,Faena Hotel Miami Beach,,25.8073785,-80.1231391,Faena Hotel Miami Beach,Miami Beach,Florida,33140,United States,,,
geoapify,5140f822cd9b0654c0597565d49574d63a40f00102f9018bcdce1a00000000920339456d6261737379205375697465732062792048696c746f6e2050616c6d2042656163682047617264656e732050474120426f756c6576617264,south_florida,Embassy Suites by Hilton Palm Beach Gardens PGA Boulevard,Embassy Suites,26.8377165,-80.1032594,Embassy Suites by Hilton Palm Beach Gardens PGA Boulevard,North Palm Beach,Florida,33410,United States,,https://www.hilton.com/en/hotels/pbipges-embassy-suites-palm-beach-gardens-pga-boulevard/,
geoapify,5104d798a0bf0a54c05904960b5b58103a40f00102f9012e93261b0000000092033c466169726669656c6420496e6e20262053756974657320466f7274204c617564657264616c6520416972706f727420262043727569736520506f7274,south_florida,Fairfield Inn & Suites Fort Lauderdale Airport & Cruise Port,Fairfield Inn,26.0638482,-80.167946,Fairfield Inn & Suites Fort Lauderdale Airport & Cruise Port,Dania Beach,Florida,33312,United States,,https://www.marriott.com/fllad,
geoapify,51af3e5394ae0754c0598a25550d0c1a3a40f00102f90103b39a1b0000000092031d48696c746f6e20466f7274204c617564657264616c65204d6172696e61,south_florida,Hilton Fort Lauderdale Marina,Hilton,26.1017464,-80.1200305,Hilton Fort Lauderdale Marina,Fort Lauderdale,Florida,33316,United States,,https://www.hilton.com/en/hotels/fllgrhh-hilton-fort-lauderdale-marina/?SEO_id=GMB-HH-FLLGRHH&y_source=1_MTIyMDgxNi03MTUtbG9jYXRpb24uZ29vZ2xlX3dlYnNpdGVfb3ZlcnJpZGU%3D,
geoapify,511ee00462e70b54c05946fe6fd575ca3940f00102f901c978e51b0000000092031b4d69616d69204d617272696f7474204269736361796e6520426179,south_florida,Miami Marriott Biscayne Bay,Marriott,25.7908605,-80.1859975,Miami Marriott Biscayne Bay,Miami,Florida,33132,United States,,,
geoapify,510ba8935bae0654c059bda0b857e6d63a40f00102f90102703f1c0000000092031a446f75626c65547265652062792048696c746f6e20486f74656c,south_florida,DoubleTree by Hilton Hotel,DoubleTree,26.8394523,-80.104392,DoubleTree by Hilton Hotel,North Palm Beach,Florida,33410,United States,,https://www.hilton.com/en/hotels/pbimpdt-doubletree-hotel-and-executive-meeting-center-palm-beach-gardens/,
geoapify,512a813f15f70454c059be21ee8d6b573a40f00102f901b52ea31c0000000092031454686520426f6361205261746f6e20546f776572,south_florida,The Boca Raton Tower,,26.3414849,-80.0775807,The Boca Raton Tower,Boca Raton,Florida,33432,United States,,https://www.thebocaraton.com/,
geoapify,51ad58668c580854c05982d0f52d73cc3940f00102f901c2ecce1c000000009203114b4159414b204d69616d69204265616368,south_florida,KAYAK Miami Beach,,25.7986325,-80.1304046,KAYAK Miami Beach,Miami Beach,Florida,33139,United States,,,
geoapify,51305fcb415b0f54c0595e0563b02cba3940f00102f901e758d11c00000000920310546865204d7574696e7920486f74656c,south_florida,The Mutiny Hotel,,25.7272444,-80.2399449,The Mutiny Hotel,Miami,Florida,33133,United States,,,
geoapify,516b02c636930454c05958b1c8f77b563a40f00102f901bd90001d0000000092031954686520426f6361205261746f6e20426561636820436c7562,south_florida,The Boca Raton Beach Club,,26.3378291,-80.0714852,The Boca Raton Beach Club,Boca Raton,Florida,33432,United States,,https://thebocaraton.com,
geoapify,517e2480f6fe0754c059c0486c274ace3940f00102f901d4b5d2210000000092032348696c746f6e2047617264656e20496e6e204d69616d6920536f757468204265616368,south_florida,Hilton Garden Inn Miami South Beach,Hilton Garden Inn,25.805819,-80.1249367,Hilton Garden Inn Miami South Beach,Miami Beach,Florida,33140,United States,,https://www.hilton.com/en/hotels/miasbgi-hilton-garden-inn-miami-south-beach/,
geoapify,51d6c378435f1454c059361adfc7d1ce3940f00102f901426c86230000000092032448696c746f6e2047617264656e20496e6e204d69616d6920416972706f72742057657374,south_florida,Hilton Garden Inn Miami Airport West,Hilton Garden Inn,25.8078885,-80.3183144,Hilton Garden Inn Miami Airport West,Miami,Florida,33122,United States,,https://www.hilton.com/en/hotels/miaaigi-hilton-garden-inn-miami-airport-west/,
geoapify,519b4df306c20854c059c6e9da102d1f3a40f00102f901112b6f2400000000920338466169726669656c6420496e6e20262053756974657320466f7274204c617564657264616c6520446f776e746f776e2f4c6173204f6c6173,south_florida,Fairfield Inn & Suites Fort Lauderdale Downtown/Las Olas,Fairfield Inn,26.1217814,-80.1368425,Fairfield Inn & Suites Fort Lauderdale Downtown/Las Olas,Fort Lauderdale,Florida,33301,United States,,https://www.marriott.com/fllld,
geoapify,51acee492eff1454c05928ae80f277cf3940f00102f901803928260000000092032d414320486f74656c206279204d617272696f7474204d69616d6920416972706f727420576573742f446f72616c,south_florida,AC Hotel by Marriott Miami Airport West/Doral,AC Hotel,25.810424,-80.328075,AC Hotel by Marriott Miami Airport West/Doral,Doral,Florida,33166,United States,+1-786-753-6035,,
geoapify,515825e106620854c059ae10dd9c4ac83940f00102f901c72d34260000000092030e546865204b656e7420486f74656c,south_florida,The Kent Hotel,,25.7823885,-80.1309831,The Kent Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,51a8d99300720854c0593e7a196481c93940f00102f901e92d34260000000092030e456c20506173656f20486f74656c,south_florida,El Paseo Hotel,,25.7871306,-80.1319581,El Paseo Hotel,Miami Beach,Florida,33139,United States,,,
geoapify,5134cf20d54b0554c0595bf71a1f1c763a40f00102f90173a0f62700000000920328466169726669656c6420496e6e2026205375697465732044656c72617920426561636820492d3935,south_florida,Fairfield Inn & Suites Delray Beach I-95,Fairfield Inn,26.4613666,-80.0827535,Fairfield Inn & Suites Delray Beach I-95,Delray Beach,Florida,33444,United States,,https://www.marriott.com/pbifd,
geoapify,514e06a231060854c0592b1d11f230ce3940f00102f9018ea9102800000000920320414320486f74656c206279204d617272696f7474204d69616d69204265616368,south_florida,AC Hotel by Marriott Miami Beach,AC Hotel,25.8054344,-80.125378,AC Hotel by Marriott Miami Beach,Miami Beach,Florida,33140,United States,,,
geoapify,5156992022f30754c0599a5b75722bce3940f00102f90194a9102800000000920317546865204d69616d692042656163682045444954494f4e,south_florida,The Miami Beach EDITION,,25.8053505,-80.1242147,The Miami Beach EDITION,Miami Beach,Florida,33140,United States,,,
geoapify,51c67cb747560c54c05992c8feac43c43940f00102f901d8c87b300000000092030b454153542c204d69616d69,south_florida,"EAST, Miami",,25.7666577,-80.1927661,"EAST, Miami",Miami,Florida,33131,United States,,,
geoapify,51829c526e740854c059100776406dc93940f00102f9017e4f51310000000092031145736dc3a9204d69616d69204265616368,south_florida,Esmé Miami Beach,,25.7868233,-80.1321064,Esmé Miami Beach,Miami Beach,Florida,33139,United States,,,
geoapify,5190444147110954c059ce246fc4eeca3940f00102f901fc525631000000009203214b696d70746f6e20486f74656c2050616c6f6d617220536f757468204265616368,south_florida,Kimpton Hotel Palomar South Beach,Kimpton,25.7927058,-80.1416796,Kimpton Hotel Palomar South Beach,Miami Beach,Florida,33139,United States,,,
geoapify,514e5d234fe30854c059c4e3fe0c6fc33940f00102f901f0225e31000000009203124669736865722049736c616e6420436c7562,south_florida,Fisher Island Club,,25.7634133,-80.1388738,Fisher Island Club,Miami Beach,Florida,33109,United States,,https://www.fisherislandclub.com/,
geoapify,51637312aa9c0c54c05932b2dffc86c23940f00102f901a259c231000000009203164e6f766f74656c204d69616d6920427269636b656c6c,south_florida,Novotel Miami Brickell,Novotel,25.7598723,-80.197062,Novotel Miami Brickell,Miami,Florida,33129,United States,,,
geoapify,510851a421331754c059ceb775d65dca3940f00102f901a351d73100000000920320446f75626c65547265652062792048696c746f6e204d69616d6920446f72616c,south_florida,DoubleTree by Hilton Miami Doral,DoubleTree,25.7904944,-80.3624958,DoubleTree by Hilton Miami Doral,Doral,Florida,33172,United States,,https://www.hilton.com/en/hotels/miadrdt-doubletree-miami-doral/,
geoapify,511c11c516fc1454c05936671195a1cf3940f00102f9013e4ddc310000000092032f466169726669656c6420496e6e202620537569746573204d69616d6920416972706f727420576573742f446f72616c,south_florida,Fairfield Inn & Suites Miami Airport West/Doral,Fairfield Inn & Suites,25.8110593,-80.3278863,Fairfield Inn & Suites Miami Airport West/Doral,Doral,Florida,33166,United States,,https://www.marriott.com/miado,
geoapify,5176624882380754c0595205fdbc4e523a40f00102f90167a4323200000000920331466169726669656c6420496e6e20262053756974657320446565726669656c6420426561636820426f6361205261746f6e,south_florida,Fairfield Inn & Suites Deerfield Beach Boca Raton,Fairfield Inn,26.321514,-80.112824,Fairfield Inn & Suites Deerfield Beach Boca Raton,Deerfield Beach,Florida,33441,United States,,https://www.marriott.com/pbife,
